1,0.40,2.42,-65.20,0.63
1,0.39,2.36,-64.40,0.64
1,0.36,2.30,-56.00,0.65
1,0.35,2.25,-65.90,0.66
1,0.33,2.18,-56.00,0.67
1,0.32,2.14,-64.00,0.68
1,0.30,2.07,-59.90,0.69
1,0.29,2.02,-59.00,0.70
1,0.27,1.94,-65.30,0.71
1,0.25,1.87,-55.50,0.72
1,0.25,1.82,-64.40,0.73
1,0.23,1.75,-60.40,0.74
1,0.21,1.69,-57.50,0.75
1,0.20,1.62,-66.50,0.76
1,0.19,1.57,-55.80,0.77
1,0.18,1.50,-66.10,0.78
1,0.16,1.45,-58.00,0.79
1,0.15,1.38,-64.90,0.80
1,0.14,1.33,-59.40,0.81
1,0.13,1.26,-63.10,0.82
1,0.12,1.18,-66.30,0.83
1,0.11,1.13,-55.60,0.84
1,0.10,1.06,-65.20,0.85
1,0.09,1.01,-59.40,0.86
1,0.08,0.94,-60.20,0.87
1,0.08,0.88,-60.80,0.88
1,0.07,0.82,-59.20,0.89
1,0.06,0.76,-62.10,0.90
1,0.05,0.68,-58.30,0.91
1,0.05,0.61,-64.50,0.92
1,0.04,0.56,-57.00,0.93
1,0.03,0.49,-66.40,0.94
1,0.03,0.43,-56.00,0.95
1,0.02,0.36,-67.50,0.96
1,0.02,0.31,-56.40,0.97
1,0.01,0.23,-65.20,0.98
1,0.01,0.18,-58.20,0.99
1,0.00,0.11,-62.00,1.00
1,0.00,0.06,-64.90,0.01
1,1.79,4.76,-40.70,0.02
1,1.79,4.82,-48.10,0.03
1,1.79,4.84,-48.50,0.04
1,1.79,4.89,-42.50,0.05
1,1.79,4.93,-49.70,0.06
1,1.78,4.97,-46.50,0.07
1,1.78,5.02,-50.40,0.08
1,1.77,5.06,-50.00,0.09
1,1.77,5.10,-48.60,0.10
1,1.76,5.16,-55.30,0.11
1,1.75,5.20,-49.40,0.12
1,1.75,5.25,-56.90,0.13
1,1.74,5.28,-54.90,0.14
1,1.73,5.32,-57.40,0.15
1,1.72,5.35,-56.40,0.16
1,1.71,5.37,-57.80,0.17
1,1.68,5.35,-57.70,0.18
1,1.65,5.30,-59.00,0.19
1,1.57,5.18,-59.80,0.20
1,1.51,5.07,-58.00,0.21
1,1.48,5.02,-61.50,0.22
1,1.43,4.94,-58.20,0.23
1,1.40,4.88,-59.10,0.24
1,1.36,4.77,-60.60,0.25
1,1.31,4.69,-60.30,0.26
1,1.25,4.56,-60.60,0.27
1,1.20,4.48,-60.40,0.28
1,1.16,4.40,-61.10,0.29
1,1.13,4.34,-61.50,0.30
1,1.08,4.24,-60.80,0.31
1,1.04,4.15,-61.60,0.32
1,1.01,4.09,-60.90,0.33
1,0.97,4.01,-61.20,0.34
1,0.95,3.95,-61.40,0.35
1,0.92,3.88,-61.00,0.36
1,0.91,3.83,-60.90,0.37
1,0.88,3.78,-60.60,0.38
1,0.87,3.77,-61.10,0.39
1,0.85,3.72,-62.10,0.40
1,0.83,3.68,-61.40,0.41
1,0.81,3.61,-62.00,0.42
1,0.77,3.53,-60.90,0.43
1,0.75,3.49,-62.40,0.44
1,0.72,3.40,-63.40,0.45
1,0.70,3.35,-61.30,0.46
1,0.67,3.27,-60.00,0.47
1,0.65,3.20,-62.70,0.48
1,0.61,3.13,-60.60,0.49
1,0.61,3.08,-61.80,0.50
1,0.58,3.03,-61.20,0.51
1,0.57,3.00,-62.30,0.52
1,0.57,2.99,-62.20,0.53
1,0.57,2.98,-61.80,0.54
1,0.56,2.96,-62.40,0.55
1,0.54,2.93,-61.60,0.56
1,0.53,2.87,-64.30,0.57
1,0.51,2.81,-59.20,0.58
1,0.50,2.76,-62.10,0.59
1,0.47,2.68,-64.20,0.60
1,0.45,2.64,-61.20,0.61
1,0.43,2.56,-64.70,0.62
1,0.41,2.49,-60.90,0.63
1,0.40,2.43,-64.90,0.64
1,0.37,2.36,-60.20,0.65
1,0.36,2.32,-65.50,0.66
1,0.34,2.24,-60.20,0.67
1,0.33,2.20,-63.20,0.68
1,0.31,2.12,-63.60,0.69
1,0.29,2.08,-59.50,0.70
1,0.28,1.98,-66.80,0.71
1,0.26,1.92,-57.80,0.72
1,0.25,1.87,-66.20,0.73
1,0.23,1.79,-58.10,0.74
1,0.22,1.75,-67.90,0.75
1,0.20,1.67,-57.10,0.76
1,0.20,1.61,-67.40,0.77
1,0.18,1.55,-58.00,0.78
1,0.17,1.49,-67.80,0.79
1,0.16,1.41,-58.30,0.80
1,0.15,1.36,-67.90,0.81
1,0.14,1.29,-59.80,0.82
1,0.12,1.22,-67.30,0.83
1,0.11,1.17,-58.40,0.84
1,0.10,1.09,-66.80,0.85
1,0.09,1.04,-61.30,0.86
1,0.08,0.96,-63.30,0.87
1,0.08,0.91,-64.00,0.88
1,0.07,0.83,-62.60,0.89
1,0.06,0.78,-66.10,0.90
1,0.05,0.71,-58.20,0.91
1,0.05,0.63,-69.00,0.92
1,0.04,0.57,-58.00,0.93
1,0.03,0.50,-66.70,0.94
1,0.03,0.44,-62.10,0.95
1,0.02,0.36,-61.30,0.96
1,0.02,0.31,-68.30,0.97
1,0.01,0.24,-59.30,0.98
1,0.01,0.19,-69.10,0.99
1,0.01,0.11,-57.60,1.00
1,0.00,0.06,-69.10,0.01
1,1.72,4.54,-38.00,0.02
1,1.72,4.60,-46.20,0.03
1,1.72,4.62,-39.80,0.04
1,1.72,4.67,-47.60,0.05
1,1.71,4.69,-47.90,0.06
1,1.71,4.76,-43.80,0.07
1,1.70,4.78,-49.50,0.08
1,1.70,4.85,-44.50,0.09
1,1.70,4.88,-50.00,0.10
1,1.70,4.94,-48.20,0.11
1,1.69,4.99,-53.60,0.12
1,1.69,5.03,-49.30,0.13
1,1.68,5.08,-55.00,0.14
1,1.68,5.11,-52.20,0.15
1,1.67,5.16,-58.10,0.16
1,0.14,0.27,-1.90,0.17
